batchId,filePath,targetType,targetId,hardcodeType,snippetType,status
quimica-lote-01,apps/web/src/generador/quimica/06_reactivo_limitante.ts,quimica,6,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/06_reactivo_limitante.ts,quimica,6,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/06_reactivo_limitante.ts,quimica,6,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/07_reactivo_en_exceso.ts,quimica,7,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/07_reactivo_en_exceso.ts,quimica,7,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/07_reactivo_en_exceso.ts,quimica,7,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/07_reactivo_en_exceso.ts,quimica,7,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/08_rendimiento_teorico.ts,quimica,8,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/08_rendimiento_teorico.ts,quimica,8,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/08_rendimiento_teorico.ts,quimica,8,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/08_rendimiento_teorico.ts,quimica,8,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/09_porcentaje_rendimiento.ts,quimica,9,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/09_porcentaje_rendimiento.ts,quimica,9,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/09_porcentaje_rendimiento.ts,quimica,9,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/09_porcentaje_rendimiento.ts,quimica,9,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/10_pureza_reactivos.ts,quimica,10,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/10_pureza_reactivos.ts,quimica,10,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/10_pureza_reactivos.ts,quimica,10,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/10_pureza_reactivos.ts,quimica,10,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/11_ley_proporciones_multiples.ts,quimica,11,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/11_ley_proporciones_multiples.ts,quimica,11,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/11_ley_proporciones_multiples.ts,quimica,11,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/11_ley_proporciones_multiples.ts,quimica,11,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/12_ley_proporciones_definidas.ts,quimica,12,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/12_ley_proporciones_definidas.ts,quimica,12,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/12_ley_proporciones_definidas.ts,quimica,12,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/12_ley_proporciones_definidas.ts,quimica,12,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/13_porcentaje_masa_masa.ts,quimica,13,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/13_porcentaje_masa_masa.ts,quimica,13,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/13_porcentaje_masa_masa.ts,quimica,13,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/13_porcentaje_masa_masa.ts,quimica,13,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/14_porcentaje_masa_volumen.ts,quimica,14,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/14_porcentaje_masa_volumen.ts,quimica,14,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/14_porcentaje_masa_volumen.ts,quimica,14,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/14_porcentaje_masa_volumen.ts,quimica,14,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/15_porcentaje_volumen_volumen.ts,quimica,15,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/15_porcentaje_volumen_volumen.ts,quimica,15,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/15_porcentaje_volumen_volumen.ts,quimica,15,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/15_porcentaje_volumen_volumen.ts,quimica,15,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/16_molaridad.ts,quimica,16,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/16_molaridad.ts,quimica,16,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/16_molaridad.ts,quimica,16,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/16_molaridad.ts,quimica,16,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/17_molalidad.ts,quimica,17,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/17_molalidad.ts,quimica,17,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/17_molalidad.ts,quimica,17,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/17_molalidad.ts,quimica,17,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/18_normalidad.ts,quimica,18,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/18_normalidad.ts,quimica,18,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/18_normalidad.ts,quimica,18,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/18_normalidad.ts,quimica,18,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/19_fraccion_molar.ts,quimica,19,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/19_fraccion_molar.ts,quimica,19,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/19_fraccion_molar.ts,quimica,19,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/19_fraccion_molar.ts,quimica,19,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/20_diluciones.ts,quimica,20,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/20_diluciones.ts,quimica,20,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/20_diluciones.ts,quimica,20,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/20_diluciones.ts,quimica,20,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/21_preparacion_soluciones.ts,quimica,21,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/21_preparacion_soluciones.ts,quimica,21,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/21_preparacion_soluciones.ts,quimica,21,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/21_preparacion_soluciones.ts,quimica,21,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/22_ley_boyle.ts,quimica,22,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/22_ley_boyle.ts,quimica,22,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/22_ley_boyle.ts,quimica,22,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/22_ley_boyle.ts,quimica,22,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/23_ley_charles.ts,quimica,23,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/23_ley_charles.ts,quimica,23,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/23_ley_charles.ts,quimica,23,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/23_ley_charles.ts,quimica,23,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/24_ley_gay_lussac.ts,quimica,24,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/24_ley_gay_lussac.ts,quimica,24,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/24_ley_gay_lussac.ts,quimica,24,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/24_ley_gay_lussac.ts,quimica,24,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-01,apps/web/src/generador/quimica/25_ley_combinada_gases.ts,quimica,25,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-01,apps/web/src/generador/quimica/25_ley_combinada_gases.ts,quimica,25,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/25_ley_combinada_gases.ts,quimica,25,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-01,apps/web/src/generador/quimica/25_ley_combinada_gases.ts,quimica,25,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/26_gas_ideal.ts,quimica,26,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/26_gas_ideal.ts,quimica,26,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/26_gas_ideal.ts,quimica,26,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/26_gas_ideal.ts,quimica,26,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/27_presiones_parciales.ts,quimica,27,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/27_presiones_parciales.ts,quimica,27,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/27_presiones_parciales.ts,quimica,27,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/27_presiones_parciales.ts,quimica,27,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/28_mezcla_gases.ts,quimica,28,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/28_mezcla_gases.ts,quimica,28,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/28_mezcla_gases.ts,quimica,28,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/28_mezcla_gases.ts,quimica,28,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/29_calor.ts,quimica,29,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/29_calor.ts,quimica,29,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/29_calor.ts,quimica,29,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/29_calor.ts,quimica,29,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/30_cambio_entalpia.ts,quimica,30,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/30_cambio_entalpia.ts,quimica,30,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/30_cambio_entalpia.ts,quimica,30,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/30_cambio_entalpia.ts,quimica,30,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/31_ley_hess.ts,quimica,31,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/31_ley_hess.ts,quimica,31,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/31_ley_hess.ts,quimica,31,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/31_ley_hess.ts,quimica,31,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/32_energia_reaccion.ts,quimica,32,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/32_energia_reaccion.ts,quimica,32,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/32_energia_reaccion.ts,quimica,32,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/32_energia_reaccion.ts,quimica,32,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/33_poder_calorifico.ts,quimica,33,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/33_poder_calorifico.ts,quimica,33,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/33_poder_calorifico.ts,quimica,33,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/33_poder_calorifico.ts,quimica,33,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/34_pH.ts,quimica,34,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/34_pH.ts,quimica,34,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/34_pH.ts,quimica,34,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/34_pH.ts,quimica,34,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/35_pOH.ts,quimica,35,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/35_pOH.ts,quimica,35,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/35_pOH.ts,quimica,35,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/35_pOH.ts,quimica,35,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/36_Ka_pKa.ts,quimica,36,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/36_Ka_pKa.ts,quimica,36,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/36_Ka_pKa.ts,quimica,36,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/36_Ka_pKa.ts,quimica,36,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/37_Kb_pKb.ts,quimica,37,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/37_Kb_pKb.ts,quimica,37,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/37_Kb_pKb.ts,quimica,37,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/37_Kb_pKb.ts,quimica,37,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/38_concentraciones_H_OH.ts,quimica,38,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/38_concentraciones_H_OH.ts,quimica,38,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/38_concentraciones_H_OH.ts,quimica,38,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/38_concentraciones_H_OH.ts,quimica,38,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/39_fuerza_acidos_bases.ts,quimica,39,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/39_fuerza_acidos_bases.ts,quimica,39,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/39_fuerza_acidos_bases.ts,quimica,39,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/39_fuerza_acidos_bases.ts,quimica,39,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/40_neutralizacion.ts,quimica,40,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/40_neutralizacion.ts,quimica,40,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/40_neutralizacion.ts,quimica,40,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/40_neutralizacion.ts,quimica,40,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/41_titulaciones_simples.ts,quimica,41,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/41_titulaciones_simples.ts,quimica,41,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/41_titulaciones_simples.ts,quimica,41,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/41_titulaciones_simples.ts,quimica,41,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/42_kc.ts,quimica,42,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/42_kc.ts,quimica,42,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/42_kc.ts,quimica,42,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/42_kc.ts,quimica,42,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/43_kp.ts,quimica,43,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/43_kp.ts,quimica,43,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/43_kp.ts,quimica,43,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/43_kp.ts,quimica,43,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/44_q_direccion.ts,quimica,44,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/44_q_direccion.ts,quimica,44,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/44_q_direccion.ts,quimica,44,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/44_q_direccion.ts,quimica,44,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/45_problemas_ice.ts,quimica,45,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/45_problemas_ice.ts,quimica,45,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/45_problemas_ice.ts,quimica,45,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/45_problemas_ice.ts,quimica,45,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/46_concentraciones_equilibrio.ts,quimica,46,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/46_concentraciones_equilibrio.ts,quimica,46,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/46_concentraciones_equilibrio.ts,quimica,46,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/46_concentraciones_equilibrio.ts,quimica,46,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/47_potenciales_estandar.ts,quimica,47,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/47_potenciales_estandar.ts,quimica,47,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/47_potenciales_estandar.ts,quimica,47,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/47_potenciales_estandar.ts,quimica,47,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/48_electroquimica_Ecelda.ts,quimica,48,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/48_electroquimica_Ecelda.ts,quimica,48,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/48_electroquimica_Ecelda.ts,quimica,48,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/48_electroquimica_Ecelda.ts,quimica,48,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/49_anodo_catodo.ts,quimica,49,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/49_anodo_catodo.ts,quimica,49,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/49_anodo_catodo.ts,quimica,49,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/49_anodo_catodo.ts,quimica,49,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-02,apps/web/src/generador/quimica/50_deltaG.ts,quimica,50,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-02,apps/web/src/generador/quimica/50_deltaG.ts,quimica,50,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/50_deltaG.ts,quimica,50,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-02,apps/web/src/generador/quimica/50_deltaG.ts,quimica,50,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/51_leyes_faraday.ts,quimica,51,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/51_leyes_faraday.ts,quimica,51,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/51_leyes_faraday.ts,quimica,51,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/51_leyes_faraday.ts,quimica,51,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/52_masa_electrolisis.ts,quimica,52,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/52_masa_electrolisis.ts,quimica,52,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/52_masa_electrolisis.ts,quimica,52,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/52_masa_electrolisis.ts,quimica,52,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/53_ley_velocidad.ts,quimica,53,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/53_ley_velocidad.ts,quimica,53,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/53_ley_velocidad.ts,quimica,53,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/53_ley_velocidad.ts,quimica,53,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/54_orden_reaccion.ts,quimica,54,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/54_orden_reaccion.ts,quimica,54,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/54_orden_reaccion.ts,quimica,54,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
